Export,Tienda,Área,Periodo,Prod,VtaNeta,JEq,ProdMeta,VtaNetaMeta,JEqMeta,ProdAA,VtaNetaAA,JEqAA,CAPO,CAPO AA,CAPE AA,CAPE
Export,P132 El Ejercito - PVS,RECEPCIÓN,202604,41508232,3010500,0.07252777777777777,1252355.6544481555,3053678,2.4383469406265332,1765867,2984682,1.6902083333333335,3.0,3.0,2.0,
Export,P723 Puruchuco - PVH,RECEPCIÓN,202601,13685484,8108166,0.5926008064516131,2614271.5941074113,6940427,2.6548224147191806,3685587,7348758,1.9939180107526884,3.0,3.0,2.0,1.0
Export,P465 Sucre - PVH,RECEPCIÓN,202605,13086951,9709352,0.7409274193548384,5318450.802335599,9189569,1.7278656974253472,5626967,9138898,1.6186559139784948,2.0,2.5,2.0,1.0
Export,P139 Alameda Sur - PVS,RECEPCIÓN,202604,12680926,6576733,0.5186319444444444,7844234.472591226,6375655,0.8127823135421778,2402204,6066983,2.525590277777778,1.0,3.0,3.0,1.0
Export,P465 Sucre - PVH,RECEPCIÓN,202601,11349102,8421251,0.7409274193548387,5643777.995321494,9751690,1.7278656974253472,4639432,9172575,1.967997311827957,2.0,2.5,2.0,1.0
Export,P465 Sucre - PVH,RECEPCIÓN,202604,11153899,9259332,0.8291597222222217,5318769.627346606,9190120,1.7278656974253472,4559541,8872846,1.9376875,2.0,2.5,2.0,1.0
Export,P139 Alameda Sur - PVS,RECEPCIÓN,202605,10603781,6795114,0.6408198924731183,7875989.914940254,6401465,0.8127823135421778,2362177,6136818,2.5979502688172045,1.0,3.0,3.0,1.0
Export,SO06 Tarapoto 2 - PVO,INVENTARIOS,202605,10256845,5114883,0.49658602150537634,1834123.259333333,5502370,3,,,,2.5,,,2.0
Export,P180 Centro Trujillo - PVE,CAJAS,202604,10244775,672313,0.065625,,700085,,175007,729144,4.166361111111112,,,,
Export,P723 Puruchuco - PVH,RECEPCIÓN,202605,9775051,8976135,0.9184677419354841,3158830.9607846444,8386135,2.6548224147191806,7504355,7896871,1.0523051075268819,3.0,3.0,1.0,1.0
Export,P139 Alameda Sur - PVS,RECEPCIÓN,202603,9514108,7288715,0.766095430107527,9290521.040241787,7551171,0.8127823135421778,2072239,6146098,2.9659206989247315,1.0,3.0,3.0,1.0
Export,P723 Puruchuco - PVH,RECEPCIÓN,202603,9497140,9971997,1.0500000000000003,3485326.8939944315,9252924,2.6548224147191806,3816277,7663921,2.0082190860215055,3.0,3.0,2.0,1.0
Export,P223 Cusco Mall - PVH,RECEPCIÓN,202603,8451195,11424269,1.3521102150537636,3019107.99315672,10813775,3.5817781230453205,3486265,10544498,3.024583333333334,4.0,4.0,4.0,1.5
Export,P723 Puruchuco - PVH,RECEPCIÓN,202602,8043923,8631698,1.0732812500000002,2627526.8892657217,6975617,2.6548224147191806,3033209,5721232,1.8861979166666667,3.0,3.0,2.0,1.0
Export,P723 Puruchuco - PVH,RECEPCIÓN,202604,7941666,8590564,1.0787777777777778,2832704.6646151952,7520328,2.6548224147191806,6700125,7178766,1.0714375,3.0,3.0,1.0,1.0
Export,P229 Salaverry - PVH,INVENTARIOS,202603,7808754,7629277,0.9769422043010753,4619847.423265884,7982476,1.7278656974253472,3817763,7119666,1.8648790322580648,2.0,3.0,2.0,1.0
Export,1593 Aventura SJL - PVH,INVENTARIOS,202603,7451287,6974865,0.9360618279569891,3592816.1317506717,6076469,1.6912830447961495,3373029,6394543,1.8957862903225808,2.0,2.0,3.0,1.0
Export,P193 Trujillo Mansiche - PVS,CAJAS,202603,7356063,2803016,0.38104838709677424,,2307045,,418032,3175407,7.596081989247313,,1.0,0.5,0.5
Export,P119 Puente Piedra - PVH,INVENTARIOS,202601,7119528,9321845,1.3094892473118278,4559484.67860615,7878177,1.7278656974253472,3399216,8293703,2.439650537634409,2.0,3.0,3.0,2.0
Export,P193 Trujillo Mansiche - PVS,ABARROTES,202601,7052880,895829,0.12701612903225806,,1016223,,,646900,,,,,
Export,P105 Salamanca - PVS,RECEPCIÓN,202605,6767494,2717231,0.4015120967741935,1658513.3247735805,2696021,1.6255646270843556,1709567,2578448,1.5082459677419358,2.0,2.0,2.0,
Export,P199 Grifo Kio - PVS,CAJAS,202601,6557720,2915277,0.44455645161290325,5584277.00257889,2438215,0.43662149235684433,,2501860,,0.5,,,0.5
Export,P089 Risso - PVH,RECEPCIÓN,202605,6535288,4505835,0.6894623655913978,5378752.167313986,4697961,0.8734295999077502,5711068,4542065,0.7953091397849463,1.0,1.0,1.0,1.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202605,6339033,12490237,1.9705846774193538,4158601.8261292316,11040349,2.6548224147191806,4327150,10640804,2.459079301075269,3.0,3.0,3.0,3.0
Export,P104 Arequipa - PVH,RECEPCIÓN,202603,6299726,8304842,1.3186155913978495,4461864.260093307,7990704,1.7908890615226603,4199663,8040097,1.914462365591398,2.0,2.0,2.0,1.0
Export,P119 Puente Piedra - PVH,INVENTARIOS,202603,6276087,11890013,1.8947983870967742,5877457.935551596,10155458,1.7278656974253472,3886837,11063160,2.845725806451613,2.0,3.0,3.0,2.0
Export,P199 Grifo Kio - PVS,CAJAS,202602,6255448,2639017,0.421875,5536226.088761634,2417235,0.43662149235684433,,2376295,,0.5,,,0.5
Export,P104 Arequipa - PVH,RECEPCIÓN,202604,6241213,6570303,1.0531111111111109,3025044.81220846,5417520,1.7908890615226603,3460813,5536075,1.5996458333333334,2.0,2.0,2.0,1.0
Export,P223 Cusco Mall - PVH,INVENTARIOS,202601,6224305,8428085,1.3540860215053763,2856373.95770198,7673173,2.6863335922839906,3454405,8267148,2.3932190860215057,3.0,3.0,3.0,2.0
Export,P122 Ica - PVH,RECEPCIÓN,202603,6224253,7356223,1.181861559139785,3825538.6246398785,6851115,1.7908890615226603,2432199,7136134,2.9340255376344087,2.5,2.0,3.0,2.0
Export,P172 Puno - PVH,RECEPCIÓN,202605,6163989,7897366,1.1338306451612905,2593584.77450293,6860361,2.645126795176692,2110589,6728338,2.9410349462365595,3.0,3.0,3.0,1.0
Export,P226 Paita - PVH,RECEPCIÓN,202603,6115315,6806575,1.0315591397849464,2319415.568466229,6135148,2.645126795176692,4902767,6251862,1.1829905913978496,3.0,3.0,2.0,2.0
Export,SO06 Tarapoto 2 - PVO,INVENTARIOS,202603,5961373,6087642,0.9943010752688172,2515560.5373,7546682,3,,,,2.5,,,2.0
Export,P010 Caminos del Inca - PVS,INVENTARIOS,202602,5912097,6661208,1.1242187499999998,3627731.6051009805,9077512,2.50225569447752,2654585,6645067,2.48609375,3.0,3.0,2.5,1.5
Export,P066 Ate - PVH,RECEPCIÓN,202603,5874525,6006815,1.023326612903226,3746513.720749639,6336415,1.6912830447961495,3306049,6496963,1.9651747311827958,2.0,2.0,2.0,1.0
Export,P134 Centro Civico - PVH,RECEPCIÓN,202603,5868096,6937303,1.182190860215054,2903431.570101385,6270925,2.159832121781684,2988142,6350866,2.125356182795699,2.5,2.0,2.0,1.0
Export,P139 Alameda Sur - PVS,RECEPCIÓN,202601,5772709,5950381,1.0307594086021505,7354983.164861624,5978000,0.8127823135421778,1864750,5487015,2.942493279569893,1.0,3.0,3.0,1.0
Export,P132 El Ejercito - PVS,RECEPCIÓN,202605,5760513,3170605,0.5504032258064516,1314765.635679497,3205855,2.4383469406265332,1629027,3026444,1.8578225806451614,3.0,3.0,2.0,1.0
Export,P465 Sucre - PVH,RECEPCIÓN,202603,5634680,10461107,1.8535416666666666,5823105.291512224,10061544,1.7278656974253472,5469597,10566933,1.9248118279569895,2.0,2.5,2.0,2.0
Export,P226 Paita - PVH,RECEPCIÓN,202605,5606042,6014351,0.9848454301075269,2053376.8527482573,5431442,2.645126795176692,2673280,5325824,1.8713709677419357,3.0,3.0,2.0,1.0
Export,P066 Ate - PVH,RECEPCIÓN,202602,5602185,5208573,0.9297395833333333,2983862.7265421804,5046556,1.6912830447961495,2581889,5115866,1.9674479166666665,2.0,2.0,2.0,1.0
Export,P066 Ate - PVH,RECEPCIÓN,202601,5587843,5262027,0.9419422043010753,3064527.5234369216,5182983,1.6912830447961495,3461440,4818334,1.392002688172043,2.0,2.0,2.0,1.0
Export,P126 Santa Clara - PVH,INVENTARIOS,202605,5575563,11296833,2.026377688172043,3383583.239389734,8982813,2.6548224147191806,5847089,9609109,1.6434005376344087,3.0,3.0,2.0,2.5
Export,P126 Santa Clara - PVH,INVENTARIOS,202604,5569430,10432540,1.8654027777777784,3115631.6746613462,8271449,2.6548224147191806,4846912,8825856,1.8209236111111113,3.0,3.0,2.0,2.0
Export,P115 Huancayo - PVH,RECEPCIÓN,202604,5551645,10422156,1.8776527777777778,3515194.180135808,9442984,2.6863335922839906,7683738,9300107,1.2098333333333333,3.0,4.0,1.0,2.0
Export,P193 Trujillo Mansiche - PVS,ALMACÉN,202603,5543685,2565050,0.46572580645161293,,1898581,,6050532,2949527,0.4763104838709678,,,,
Export,P010 Caminos del Inca - PVS,INVENTARIOS,202601,5460286,7067460,1.29184811827957,3930618.4186159563,9835412,2.50225569447752,3481822,7185953,2.04627688172043,3.0,3.0,2.5,2.0
Export,P139 Alameda Sur - PVS,RECEPCIÓN,202602,5443164,5866426,1.0777604166666668,6959263.026097422,5656366,0.8127823135421778,1902915,5397340,2.8363541666666667,1.0,3.0,3.0,1.0
Export,SO06 Tarapoto 2 - PVO,INVENTARIOS,202604,5355155,5050760,0.9327013888888889,1766684.6873666665,5300054,3,,,,2.5,,,2.0
Export,P229 Salaverry - PVH,INVENTARIOS,202601,5354317,6913690,1.2912365591397852,4094316.0018984363,7074428,1.7278656974253472,3737020,6589930,1.7630309139784948,2.0,3.0,2.0,2.5
Export,P117 Izaguirre - PVH,RECEPCIÓN,202602,5340153,6710236,1.2565625,3528747.362689772,6245465,1.769881609812787,5002827,5980202,1.1953645833333333,2.0,2.0,2.0,2.0
Export,P117 Izaguirre - PVH,RECEPCIÓN,202604,5339776,6237978,1.167736111111111,3457159.295839695,6118763,1.769881609812787,2657820,5860234,2.204902777777778,2.0,2.0,2.0,1.0
Export,P126 Santa Clara - PVH,INVENTARIOS,202601,5314284,9561747,1.799254032258065,2983291.4066449017,7920109,2.6548224147191806,5338208,8676382,1.6253360215053765,3.0,3.0,2.0,2.5
Export,P066 Ate - PVH,RECEPCIÓN,202604,5303636,4979050,0.9392638888888887,2986305.983223973,5050689,1.6912830447961495,3128258,4763533,1.5227430555555557,2.0,2.0,2.0,1.0
Export,P115 Huancayo - PVH,INVENTARIOS,202603,5256222,10438159,1.9863440860215056,3437414.529313531,9234042,2.6863335922839906,2993975,4322833,1.4438440860215054,3.0,3.0,3.0,2.0
Export,P226 Paita - PVH,RECEPCIÓN,202604,5245042,5871337,1.0194722222222221,1981173.9879372942,5240456,2.645126795176692,2489820,5290708,1.9122152777777779,3.0,3.0,2.0,1.0
Export,P223 Cusco Mall - PVH,RECEPCIÓN,202604,5225927,10789677,2.0648541666666675,2571340.1809963156,9209970,3.5817781230453205,2881437,9071064,3.1481041666666667,4.0,4.0,4.0,4.0
Export,P115 Huancayo - PVH,INVENTARIOS,202605,5163751,9316181,1.8044287634408598,2903761.9536179183,7800473,2.6863335922839906,4871902,8803147,1.8069220430107529,3.0,3.0,2.0,2.0
Export,P089 Risso - PVH,RECEPCIÓN,202603,5158242,5004846,0.9702620967741935,5936090.994337269,5184758,0.8734295999077502,9605806,5149693,0.5361021505376344,1.0,1.0,1.0,1.0
Export,P104 Arequipa - PVH,RECEPCIÓN,202602,5093400,6256659,1.2283854166666668,2972622.7819905854,5323638,1.7908890615226603,2995077,5987535,1.9916145833333334,2.0,2.0,2.0,1.5
Export,P147 Juliaca - PVH,INVENTARIOS,202603,5071131,11099948,1.9863440860215056,5606350.971490905,10040353,1.7908890615226603,4386315,9399948,1.8962096774193549,2.0,2.0,2.0,2.0
Export,P068 Primavera - PVH,RECEPCIÓN,202601,5045946,5266564,0.8857258064516129,3088124.337734083,5809913,1.8813728820462694,2851680,4937056,1.712036290322581,2.5,3.5,3.0,1.5
Export,P223 Cusco Mall - PVH,INVENTARIOS,202604,5038320,9416989,1.8692916666666675,2799695.6796067622,7520917,2.6863335922839906,2892587,8063388,2.7876041666666667,3.0,3.0,3.0,2.0
Export,P115 Huancayo - PVH,INVENTARIOS,202604,5035821,9186790,1.8246666666666673,2839196.237729843,7627028,2.6863335922839906,3774519,8258257,2.1868194444444446,3.0,3.0,3.0,2.0
Export,P114 Pro - PVH,INVENTARIOS,202603,4968611,9678640,1.9479569892473119,3229088.153493984,8572656,2.6548224147191806,3288794,9047410,2.7509811827956994,3.0,3.0,4.0,3.0
Export,P146 Tacna - PVH,INVENTARIOS,202603,4960814,11785420,1.9889314516129035,3994488.1458864836,10565928,2.645126795176692,3292559,10854600,2.844314516129032,3.0,3.0,3.0,2.0
Export,P126 Santa Clara - PVH,INVENTARIOS,202603,4956237,11945298,2.410154569892473,4002349.3506717053,10625527,2.6548224147191806,5359172,10172199,1.8980913978494625,3.0,3.0,2.0,2.5
Export,P147 Juliaca - PVH,INVENTARIOS,202604,4947098,10266967,1.8667152777777785,4568699.235698844,8182033,1.7908890615226603,3976176,8124169,1.8188333333333335,2.0,2.0,2.0,2.0
Export,P142 Chincha - PVH,RECEPCIÓN,202603,4944436,4846245,0.9801411290322581,2574725.6411075424,4606572,1.7891507906521802,2458210,4821048,1.9603763440860216,2.0,2.0,2.0,1.0
Export,P147 Juliaca - PVH,INVENTARIOS,202605,4904115,9639673,1.8060752688172044,4583098.147308744,8207820,1.7908890615226603,5390627,7914269,1.3110887096774193,2.0,2.0,2.0,2.0
Export,P119 Puente Piedra - PVH,INVENTARIOS,202602,4840634,9670220,1.99765625,4655101.049916824,8043389,1.7278656974253472,2943212,8680942,2.949479166666667,2.0,3.0,3.0,2.0
Export,P223 Cusco Mall - PVH,INVENTARIOS,202603,4836911,10130715,2.0950134408602152,3366124.3215187597,9042533,2.6863335922839906,3516081,9525461,2.709112903225807,3.0,3.0,3.0,2.0
Export,P769 Chiclayo Aventura - PVH,INVENTARIOS,202605,4813772,5415202,1.124939516129032,2438630.435313952,4367317,1.7908890615226603,1502458,4282196,2.845584677419355,2.0,2.0,3.0,2.0
Export,P089 Risso - PVH,RECEPCIÓN,202602,4804670,4417794,0.9194791666666666,5141257.259170379,4490526,0.8734295999077502,4325714,4394655,1.0159375,1.0,1.0,1.0,1.0
Export,P147 Juliaca - PVH,INVENTARIOS,202601,4752361,8361987,1.5356720430107527,3894672.5398890628,6974926,1.7908890615226603,3718839,7385441,1.8064986559139786,2.0,2.0,2.0,2.0
Export,SO06 Tarapoto 2 - PVO,INVENTARIOS,202602,4750962,4872070,1.00515625,2008681.3083666665,6026044,3,,,,2.0,,,2.0
Export,P081 La Molina - PVH,RECEPCIÓN,202603,4734738,10069020,2.126626344086022,3982509.411605429,9965257,2.50225569447752,6401142,10358837,1.6182795698924732,3.0,3.0,2.0,2.0
Export,P081 La Molina - PVH,RECEPCIÓN,202604,4721678,9182267,1.944590277777777,3517153.7756206994,8800818,2.50225569447752,2380669,9286509,3.9007986111111115,3.0,3.0,4.0,2.0
Export,P119 Puente Piedra - PVH,RECEPCIÓN,202604,4714191,10558746,2.2399027777777776,3804689.1156311617,9860988,2.591798546138021,3085308,9509669,3.081944444444445,3.0,3.0,3.0,3.0
Export,P061 Cortijo - PVH,RECEPCIÓN,202601,4701433,7718366,1.6383669354838712,3420783.0515447343,8559674,2.50225569447752,3068360,7892193,2.5510013440860217,3.0,3.0,3.0,2.0
Export,P061 Cortijo - PVH,RECEPCIÓN,202603,4691604,8880878,1.889388440860215,3561137.7567713456,8910877,2.50225569447752,3030010,8878200,2.9100806451612904,3.0,3.0,3.0,2.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202604,4680459,11558442,2.460256944444446,3865078.343210158,10261097,2.6548224147191806,3490182,9825275,2.815118055555556,3.0,3.0,3.0,3.0
Export,P146 Tacna - PVH,INVENTARIOS,202604,4645229,10414407,1.8650625000000005,3613058.979829208,9556999,2.645126795176692,2825225,10151734,2.7831319444444444,3.0,3.0,3.0,2.0
Export,P104 Arequipa - PVH,RECEPCIÓN,202605,4640749,5860278,1.2631518817204301,2862286.3779969206,5126037,1.7908890615226603,2476572,4835893,1.9510147849462367,2.0,2.0,2.0,1.5
Export,SO02 Pucallpa - PVO,RECEPCIÓN,202604,4640348,9417281,1.9173680555555552,3167121.805027321,8507946,2.6863335922839906,2278175,8053471,3.4981527777777783,1.0,3.0,4.0,2.0
Export,P465 Sucre - PVH,RECEPCIÓN,202602,4629694,8646544,1.8647395833333336,5231500.490790052,9039330,1.7278656974253472,3929843,8637850,2.1880729166666666,2.0,2.5,2.0,2.0
Export,SO02 Pucallpa - PVO,RECEPCIÓN,202605,4617256,10024531,2.040537634408602,3415801.065458272,9175981,2.6863335922839906,2541897,8611013,3.34932123655914,1.0,3.0,4.0,2.0
Export,P231 Ventanilla - PVH,RECEPCIÓN,202603,4583990,8309480,1.812520161290323,3788741.733246221,8183046,2.159832121781684,4366633,7890988,1.8071102150537635,2.5,2.5,2.0,1.5
Export,P142 Chincha - PVH,RECEPCIÓN,202601,4505959,4092156,0.9081653225806454,2269775.627251461,4060971,1.7891507906521802,1953488,3840690,1.966068548387097,2.0,2.0,2.0,1.0
Export,P010 Caminos del Inca - PVS,INVENTARIOS,202605,4502902,7606418,1.6859744623655912,3838153.294324049,9604041,2.50225569447752,3294569,6993657,2.1082325268817206,3.0,3.0,2.5,2.0
Export,P142 Chincha - PVH,RECEPCIÓN,202605,4488775,4230278,0.942412634408602,2248917.292898102,4023652,1.7891507906521802,1967617,3887723,1.9758534946236561,2.0,2.0,2.0,1.0
Export,P229 Salaverry - PVH,RECEPCIÓN,202605,4485849,9618942,2.1441263440860223,5333448.815108594,9215483,1.7278656974253472,3045269,9008388,2.958158602150538,2.0,4.0,3.0,2.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202603,4479724,13056379,2.9145497311827953,4840413.381269151,12850438,2.6548224147191806,4524501,11059698,2.4444018817204305,3.0,3.0,3.0,3.0
Export,P229 Salaverry - PVH,RECEPCIÓN,202601,4460813,9145687,2.0502284946236555,5092298.709333082,8798808,1.7278656974253472,2800136,8654320,3.090161290322581,2.0,4.0,3.0,2.0
Export,P145 Piura - PVH,INVENTARIOS,202604,4428558,9309214,2.1018958333333337,3070717.517248671,8248972,2.6863335922839906,2935471,8190165,2.7895486111111114,3.0,3.0,3.0,3.0
Export,P126 Santa Clara - PVH,INVENTARIOS,202602,4393442,9864421,2.2452604166666665,2892007.4357260284,7677766,2.6548224147191806,3536882,7075790,2.0005729166666666,3.0,3.0,2.0,2.5
Export,P089 Risso - PVH,RECEPCIÓN,202601,4376018,4354373,0.9950537634408604,5524854.572720762,4825572,0.8734295999077502,9035301,4453220,0.4926814516129033,1.0,1.0,1.0,1.0
Export,P142 Chincha - PVH,RECEPCIÓN,202604,4363405,4247926,0.9735347222222219,2184939.111183036,3909186,1.7891507906521802,1956947,3897434,1.9807569444444448,2.0,2.0,2.0,1.0
Export,P145 Piura - PVH,INVENTARIOS,202603,4363271,12627888,2.894133064516129,4277961.651229316,11492032,2.6863335922839906,4660948,12372905,2.654590053763441,3.0,3.0,3.0,3.0
Export,P193 Trujillo Mansiche - PVS,ALMACÉN,202602,4341632,2050225,0.46875,,1064738,,,740944,,,,,
Export,P229 Salaverry - PVH,RECEPCIÓN,202602,4313990,8665404,2.0085416666666664,4735793.4304113,8182815,1.7278656974253472,2893435,7402521,2.5583854166666664,2.0,4.0,3.0,2.0
Export,P201 Huaral - PVH,RECEPCIÓN,202603,4298185,4322699,1.0053091397849463,2371686.0636174963,4243304,1.7891507906521802,4414840,4272545,0.9677688172043012,2.0,2.0,1.0,1.0
Export,SO03 Huanuco - PVO,INVENTARIOS,202601,4289887,7968448,1.7991129032258062,2668021.9692563294,7057256,2.645126795176692,2979649,7639815,2.39364247311828,3.0,3.0,3.0,2.5
Export,P223 Cusco Mall - PVH,INVENTARIOS,202602,4286675,8230855,1.9202604166666666,2633193.1850227923,7073635,2.6863335922839906,2411238,7123346,2.953489583333333,3.0,3.0,3.0,2.0
Export,P229 Salaverry - PVH,RECEPCIÓN,202603,4283974,10031985,2.3416129032258066,5604125.971959902,9683177,1.7278656974253472,2968292,9287982,3.1290658602150536,2.0,4.0,3.0,2.0
Export,P146 Tacna - PVH,INVENTARIOS,202601,4263222,10009432,2.0318346774193543,3327079.020691003,8800546,2.645126795176692,3360392,9532265,2.48377688172043,3.0,3.0,3.0,3.0
Export,P119 Puente Piedra - PVH,RECEPCIÓN,202603,4253705,13259390,3.1175873655913975,4740165.86875798,12285555,2.591798546138021,6170236,12326422,1.9973521505376346,3.0,3.0,3.0,3.0
Export,P010 Caminos del Inca - PVS,RECEPCIÓN,202605,4251597,12810059,3.007788978494623,2918086.6275077625,12169665,4.170426157462534,2480913,11582656,4.640040322580646,5.0,5.0,5.0,3.0
Export,P333 Ves Placita - PVH,RECEPCIÓN,202601,4209305,6665959,1.5836088709677418,3706022.233291465,6403509,1.7278656974253472,5829311,6017558,1.0322177419354839,2.0,2.0,1.0,2.0
Export,P145 Piura - PVH,INVENTARIOS,202601,4197758,8340050,1.9867674731182792,2851813.7158782594,7660923,2.6863335922839906,3207409,7798854,2.4315120967741937,3.0,3.0,3.0,3.0
Export,P102 Chiclayo - PVH,RECEPCIÓN,202603,4187469,12596976,2.8978494623655915,3239710.508599021,11603924,3.5817781230453205,3192951,11391142,3.5000000000000004,4.0,4.0,4.0,3.0
Export,P133 Guardia Civil - PVH,RECEPCIÓN,202603,4176618,8123887,1.9450873655913978,2904220.477751266,7527154,2.591798546138021,2401593,3832333,1.5957459677419357,3.0,3.0,2.0,2.5
Export,P115 Huancayo - PVH,RECEPCIÓN,202601,4173845,9802777,2.348904569892473,3725633.612834617,10008295,2.6863335922839906,3589744,9368802,2.6050537634408606,3.0,4.0,3.0,3.0
Export,P172 Puno - PVH,RECEPCIÓN,202603,4171701,8254852,1.8399932795698923,2674753.7338101,7075063,2.645126795176692,2403121,6918672,2.753850806451613,3.0,3.0,3.0,2.0
Export,P333 Ves Placita - PVH,RECEPCIÓN,202603,4162260,8284520,1.9903897849462364,4486267.6641770145,7751668,1.7278656974253472,4769764,7573634,1.587842741935484,2.0,2.0,2.0,2.0
Export,P146 Tacna - PVH,RECEPCIÓN,202601,4156304,11503667,2.440497311827957,3069173.7084980463,10824471,3.526835726902256,2759596,10797134,3.4828763440860215,4.0,4.0,4.0,3.0
Export,P089 Risso - PVH,RECEPCIÓN,202604,4145108,4339266,1.0468402777777777,5051754.634450246,4412352,0.8734295999077502,4094675,4308565,1.0522361111111111,1.0,1.0,1.0,1.0
Export,SO03 Huanuco - PVO,RECEPCIÓN,202605,4140942,8990150,2.0759610215053765,2367239.6392369266,8348865,3.526835726902256,3790423,7986906,2.0576612903225806,3.0,3.0,2.0,2.0
Export,P201 Huaral - PVH,RECEPCIÓN,202605,4129500,3899582,0.9450000000000002,2114214.6907702237,3782649,1.7891507906521802,,3582672,,2.0,2.0,,1.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202601,4127641,10522432,2.549260752688172,3701876.5447403975,9827825,2.6548224147191806,3547153,9602129,2.7069959677419355,3.0,3.0,3.0,3.0
Export,P229 Salaverry - PVH,RECEPCIÓN,202604,4127164,9111599,2.2075763888888886,5160790.466751695,8917153,1.7278656974253472,2750929,8555235,3.1099444444444453,2.0,4.0,3.0,2.0
Export,P291 La Curva - PVH,RECEPCIÓN,202605,4123662,8047741,1.9519086021505383,2611246.2307003923,7728624,2.9597453283932618,3770854,7244880,1.9212836021505377,3.5,3.5,2.5,2.5
Export,P180 Centro Trujillo - PVE,CAJAS,202605,4120146,697767,0.16935483870967746,,701198,,179422,728782,4.061834677419355,,,,
Export,P110 Corpac - PVS,RECEPCIÓN,202604,4079669,2112674,0.5178541666666667,2739912.5017801416,2226952,0.8127823135421778,2100973,2207757,1.050826388888889,,1.0,1.0,
Export,P147 Juliaca - PVH,INVENTARIOS,202602,4075816,8645258,1.8882291666666657,3661443.433533993,6557239,1.7908890615226603,2910832,6392736,1.9995833333333335,2.0,2.0,2.0,2.0
Export,P142 Chincha - PVH,RECEPCIÓN,202602,4075471,4109009,1.0082291666666665,2211732.3608914777,3957123,1.7891507906521802,1917930,3836060,2.0001041666666666,2.0,2.0,2.0,1.0
Export,V095 Monterrico - VIV,INVENTARIOS,202601,4074246,2803673,0.6881451612903227,3463325.872841402,2938320,0.848409943962139,,2929427,,1.0,1.0,,1.0
Export,P010 Caminos del Inca - PVS,INVENTARIOS,202604,4067130,7332688,1.7993888888888894,3824307.5319679216,9569395,2.50225569447752,3279447,7108431,2.1543472222222224,3.0,3.0,2.5,2.0
Export,P135 Colonial - PVH,RECEPCIÓN,202603,4061033,4720487,1.1623857526881722,2854397.559188878,4986231,1.7468591998155003,2622446,4986772,1.9015725806451615,2.0,2.0,2.0,1.0
Export,P221 Barranca - PVH,RECEPCIÓN,202602,4050430,2702396,0.6671874999999999,2808733.2546007484,2512624,0.8945753953260901,2212280,2554723,1.1547916666666667,1.0,1.0,1.0,1.0
Export,SO04 Jaen - PVO,INVENTARIOS,202601,4042196,6574129,1.625806451612903,3158014.1977246893,5568899,1.763417863451128,3584079,6005564,1.6754838709677422,2.0,2.0,2.0,2.0
Export,P146 Tacna - PVH,RECEPCIÓN,202602,4024167,11630364,2.4283333333333332,2909946.5486911885,10262903,3.526835726902256,2656718,10598637,3.53109375,4.0,4.0,4.0,3.0
Export,P115 Huancayo - PVH,RECEPCIÓN,202602,4014402,9435314,2.3494270833333335,3408521.8957541934,9156427,2.6863335922839906,3111378,6624481,2.129114583333333,3.0,4.0,3.0,3.0
Export,P125 SJ Lurigancho - PVH,RECEPCIÓN,202604,3994047,5786461,1.4487569444444446,3362323.187533292,5686640,1.6912830447961495,3445953,5193865,1.5072361111111112,2.0,2.0,2.0,2.0
Export,P724 Tumbes - PVH,INVENTARIOS,202601,3992847,6494755,1.356532258064516,3114851.7264933726,5492785,1.763417863451128,3289086,6509025,1.6275940860215052,2.0,2.0,2.0,2.0
Export,SO04 Jaen - PVO,INVENTARIOS,202603,3992652,7774327,1.9440524193548385,3718831.557351833,6557854,1.763417863451128,4921972,7112228,1.4446908602150539,2.0,2.0,2.0,2.0
Export,P132 El Ejercito - PVS,RECEPCIÓN,202603,3983295,4505513,1.1311021505376346,1907960.7891256846,4652270,2.4383469406265332,2774272,4555194,1.6419422043010754,3.0,3.0,2.0,1.0
Export,P114 Pro - PVH,INVENTARIOS,202601,3982223,7944018,1.9954233870967744,2467997.45435819,6552095,2.6548224147191806,2793127,6811233,2.438568548387097,3.0,3.0,4.0,4.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202602,3977198,10786907,2.7121874999999998,3555332.6101092175,9438777,2.6548224147191806,2535425,7783095,3.0697395833333334,3.0,3.0,3.0,3.0
Export,P123 El Chacarero - PVH,RECEPCIÓN,202603,3976938,12043044,2.954159946236559,4056450.2654766385,10859350,2.6770574494949497,1932478,10324757,5.259173387096775,3.0,3.0,3.0,3.0
Export,SO05 Tarapoto - PVO,INVENTARIOS,202601,3962448,5927622,1.354556451612903,2770867.187828102,7329295,2.645126795176692,2989626,8347035,2.664045698924731,3.0,3.0,3.0,2.0
Export,SO03 Huanuco - PVO,RECEPCIÓN,202604,3952777,8600989,2.0825000000000005,2203022.2335091284,7769698,3.526835726902256,2516442,7520157,2.8934305555555557,3.0,3.0,3.0,3.0
Export,P102 Chiclayo - PVH,INVENTARIOS,202603,3948950,11597777,2.8198521505376344,3589188.839314006,9641759,2.6863335922839906,3632589,10517651,2.8426680107526883,3.0,3.0,3.0,3.0
